From_ID,Origin,To_ID,Destination,Time
KJ28,Subang Jaya,KG4,Sungai Buloh,71
KJ29,SS 15,KG4,Sungai Buloh,75
KJ30,SS 18,KG4,Sungai Buloh,77
KJ31,USJ 7 (KJL),KG4,Sungai Buloh,80
KJ32,Taipan,KG4,Sungai Buloh,81
KJ33,Wawasan,KG4,Sungai Buloh,84
KJ34,USJ 21,KG4,Sungai Buloh,86
KJ35,Alam Megah,KG4,Sungai Buloh,89
KJ36,Subang Alam,KG4,Sungai Buloh,92
KJ37,Putra Heights (KJL),KG4,Sungai Buloh,96
KG4,Sungai Buloh,KG4,Sungai Buloh,0
KG5,Kampung Selamat,KG4,Sungai Buloh,3
KG5A,Kwasa Damansara,KG4,Sungai Buloh,5
KG6,Kwasa Sentral,KG4,Sungai Buloh,15
KG7,Kota Damansara,KG4,Sungai Buloh,19
KG8,Surian,KG4,Sungai Buloh,21
KG9,Mutiara Damansara,KG4,Sungai Buloh,23
KG10,Bandar Utama,KG4,Sungai Buloh,25
KG12,TTDI,KG4,Sungai Buloh,28
KG12A,Phileo Damansara,KG4,Sungai Buloh,31
KG13,Pusat Bandar Damansara,KG4,Sungai Buloh,34
KG14,Semantan,KG4,Sungai Buloh,36
KG15,Muzium Negara,KG4,Sungai Buloh,37
KG16,Pasar Seni (SBK),KG4,Sungai Buloh,39
KG17,Merdeka,KG4,Sungai Buloh,41
KG18A,Bukit Bintang,KG4,Sungai Buloh,43
KG20,Tun Razak Exchange (TRX),KG4,Sungai Buloh,46
KG21,Cochrane,KG4,Sungai Buloh,49
KG22,Maluri (SBK),KG4,Sungai Buloh,50
KG23,Taman Pertama,KG4,Sungai Buloh,54
KG24,Taman Midah,KG4,Sungai Buloh,56
KG25,Taman Mutiara,KG4,Sungai Buloh,58
KG26,Taman Connaught,KG4,Sungai Buloh,61
KG27,Taman Suntex,KG4,Sungai Buloh,63
KG28,Sri Raya,KG4,Sungai Buloh,66
KG29,Bandar Tun Hussein Onn,KG4,Sungai Buloh,68
KG30,Batu 11 Cheras,KG4,Sungai Buloh,70
KG31,Bukit Dukung,KG4,Sungai Buloh,73
KG33,Sungai Jernih,KG4,Sungai Buloh,77
KG34,Stadium Kajang,KG4,Sungai Buloh,78
KG35,Kajang,KG4,Sungai Buloh,81
KJ1,Gombak,KG5,Kampung Selamat,64
KJ2,Taman Melati,KG5,Kampung Selamat,61
KJ3,Wangsa Maju,KG5,Kampung Selamat,57
KJ4,Sri Rampai,KG5,Kampung Selamat,55
KJ5,Setiawangsa,KG5,Kampung Selamat,49
KJ6,Jelatek,KG5,Kampung Selamat,47
KJ7,Dato' Keramat,KG5,Kampung Selamat,46
KJ8,Damai,KG5,Kampung Selamat,45
KJ9,Ampang Park,KG5,Kampung Selamat,43
KJ10,KLCC,KG5,Kampung Selamat,42
KJ11,Kampung Baru,KG5,Kampung Selamat,40
KJ12,Dang Wangi,KG5,Kampung Selamat,38
KJ13,Masjid Jamek (KJL),KG5,Kampung Selamat,36
KJ14,Pasar Seni (KJL),KG5,Kampung Selamat,35
KJ15,KL Sentral (KJL),KG5,Kampung Selamat,38
KJ16,Bangsar,KG5,Kampung Selamat,40
KJ17,Abdullah Hukum,KG5,Kampung Selamat,43
KJ18,Kerinchi,KG5,Kampung Selamat,44
KJ19,Universiti,KG5,Kampung Selamat,46
KJ20,Taman Jaya,KG5,Kampung Selamat,50
KJ21,Asia Jaya,KG5,Kampung Selamat,52
KJ22,Taman Paramount,KG5,Kampung Selamat,55
KJ23,Taman Bahagia,KG5,Kampung Selamat,58
KJ24,Kelana Jaya,KG5,Kampung Selamat,60
KJ25,Lembah Subang,KG5,Kampung Selamat,63
KJ26,Ara Damansara,KG5,Kampung Selamat,65
KJ27,Glenmarie,KG5,Kampung Selamat,68
KJ28,Subang Jaya,KG5,Kampung Selamat,69
KJ29,SS 15,KG5,Kampung Selamat,73
KJ30,SS 18,KG5,Kampung Selamat,75
KJ31,USJ 7 (KJL),KG5,Kampung Selamat,78
KJ32,Taipan,KG5,Kampung Selamat,79
KJ33,Wawasan,KG5,Kampung Selamat,82
KJ34,USJ 21,KG5,Kampung Selamat,84
KJ35,Alam Megah,KG5,Kampung Selamat,87
KJ36,Subang Alam,KG5,Kampung Selamat,90
KJ37,Putra Heights (KJL),KG5,Kampung Selamat,94
KG4,Sungai Buloh,KG5,Kampung Selamat,3
KG5,Kampung Selamat,KG5,Kampung Selamat,0
KG5A,Kwasa Damansara,KG5,Kampung Selamat,3
KG6,Kwasa Sentral,KG5,Kampung Selamat,12
KG7,Kota Damansara,KG5,Kampung Selamat,12
KG8,Surian,KG5,Kampung Selamat,19
KG9,Mutiara Damansara,KG5,Kampung Selamat,19
KG10,Bandar Utama,KG5,Kampung Selamat,18
KG12,TTDI,KG5,Kampung Selamat,25
KG12A,Phileo Damansara,KG5,Kampung Selamat,28
KG13,Pusat Bandar Damansara,KG5,Kampung Selamat,31
KG14,Semantan,KG5,Kampung Selamat,34
KG15,Muzium Negara,KG5,Kampung Selamat,36
KG16,Pasar Seni (SBK),KG5,Kampung Selamat,37
KG17,Merdeka,KG5,Kampung Selamat,39
KG18A,Bukit Bintang,KG5,Kampung Selamat,41
KG20,Tun Razak Exchange (TRX),KG5,Kampung Selamat,43
KG21,Cochrane,KG5,Kampung Selamat,46
KG22,Maluri (SBK),KG5,Kampung Selamat,49
KG23,Taman Pertama,KG5,Kampung Selamat,50
KG24,Taman Midah,KG5,Kampung Selamat,54
KG25,Taman Mutiara,KG5,Kampung Selamat,56
KG26,Taman Connaught,KG5,Kampung Selamat,58
KG27,Taman Suntex,KG5,Kampung Selamat,61
KG28,Sri Raya,KG5,Kampung Selamat,63
KG29,Bandar Tun Hussein Onn,KG5,Kampung Selamat,66
KG30,Batu 11 Cheras,KG5,Kampung Selamat,68
KG31,Bukit Dukung,KG5,Kampung Selamat,70
KG33,Sungai Jernih,KG5,Kampung Selamat,73
KG34,Stadium Kajang,KG5,Kampung Selamat,77
KG35,Kajang,KG5,Kampung Selamat,78
KJ1,Gombak,KG5A,Kwasa Damansara,62
KJ2,Taman Melati,KG5A,Kwasa Damansara,59
KJ3,Wangsa Maju,KG5A,Kwasa Damansara,55
KJ4,Sri Rampai,KG5A,Kwasa Damansara,53
KJ5,Setiawangsa,KG5A,Kwasa Damansara,47
KJ6,Jelatek,KG5A,Kwasa Damansara,45
KJ7,Dato' Keramat,KG5A,Kwasa Damansara,44
KJ8,Damai,KG5A,Kwasa Damansara,43
KJ9,Ampang Park,KG5A,Kwasa Damansara,41
KJ10,KLCC,KG5A,Kwasa Damansara,40
KJ11,Kampung Baru,KG5A,Kwasa Damansara,38
KJ12,Dang Wangi,KG5A,Kwasa Damansara,36
KJ13,Masjid Jamek (KJL),KG5A,Kwasa Damansara,34
KJ14,Pasar Seni (KJL),KG5A,Kwasa Damansara,33
KJ15,KL Sentral (KJL),KG5A,Kwasa Damansara,36
KJ16,Bangsar,KG5A,Kwasa Damansara,38
KJ17,Abdullah Hukum,KG5A,Kwasa Damansara,41
KJ18,Kerinchi,KG5A,Kwasa Damansara,42
KJ19,Universiti,KG5A,Kwasa Damansara,44
KJ20,Taman Jaya,KG5A,Kwasa Damansara,48
KJ21,Asia Jaya,KG5A,Kwasa Damansara,50
KJ22,Taman Paramount,KG5A,Kwasa Damansara,53
KJ23,Taman Bahagia,KG5A,Kwasa Damansara,56
KJ24,Kelana Jaya,KG5A,Kwasa Damansara,58
KJ25,Lembah Subang,KG5A,Kwasa Damansara,61
KJ26,Ara Damansara,KG5A,Kwasa Damansara,63
KJ27,Glenmarie,KG5A,Kwasa Damansara,66
KJ28,Subang Jaya,KG5A,Kwasa Damansara,67
KJ29,SS 15,KG5A,Kwasa Damansara,71
KJ30,SS 18,KG5A,Kwasa Damansara,73
KJ31,USJ 7 (KJL),KG5A,Kwasa Damansara,76
KJ32,Taipan,KG5A,Kwasa Damansara,77
KJ33,Wawasan,KG5A,Kwasa Damansara,80
KJ34,USJ 21,KG5A,Kwasa Damansara,82
KJ35,Alam Megah,KG5A,Kwasa Damansara,85
KJ36,Subang Alam,KG5A,Kwasa Damansara,88
KJ37,Putra Heights (KJL),KG5A,Kwasa Damansara,92
KG4,Sungai Buloh,KG5A,Kwasa Damansara,5
KG5,Kampung Selamat,KG5A,Kwasa Damansara,3
KG5A,Kwasa Damansara,KG5A,Kwasa Damansara,0
KG6,Kwasa Sentral,KG5A,Kwasa Damansara,4
KG7,Kota Damansara,KG5A,Kwasa Damansara,7
KG8,Surian,KG5A,Kwasa Damansara,10
KG9,Mutiara Damansara,KG5A,Kwasa Damansara,13
KG10,Bandar Utama,KG5A,Kwasa Damansara,15
KG12,TTDI,KG5A,Kwasa Damansara,18
KG12A,Phileo Damansara,KG5A,Kwasa Damansara,25
KG13,Pusat Bandar Damansara,KG5A,Kwasa Damansara,28
KG14,Semantan,KG5A,Kwasa Damansara,31
KG15,Muzium Negara,KG5A,Kwasa Damansara,34
KG16,Pasar Seni (SBK),KG5A,Kwasa Damansara,36
KG17,Merdeka,KG5A,Kwasa Damansara,37
KG18A,Bukit Bintang,KG5A,Kwasa Damansara,39
KG20,Tun Razak Exchange (TRX),KG5A,Kwasa Damansara,41
KG21,Cochrane,KG5A,Kwasa Damansara,43
KG22,Maluri (SBK),KG5A,Kwasa Damansara,46
KG23,Taman Pertama,KG5A,Kwasa Damansara,49
KG24,Taman Midah,KG5A,Kwasa Damansara,50
KG25,Taman Mutiara,KG5A,Kwasa Damansara,54
KG26,Taman Connaught,KG5A,Kwasa Damansara,56
KG27,Taman Suntex,KG5A,Kwasa Damansara,58
KG28,Sri Raya,KG5A,Kwasa Damansara,61
KG29,Bandar Tun Hussein Onn,KG5A,Kwasa Damansara,63
KG30,Batu 11 Cheras,KG5A,Kwasa Damansara,66
KG31,Bukit Dukung,KG5A,Kwasa Damansara,68
KG33,Sungai Jernih,KG5A,Kwasa Damansara,70
KG34,Stadium Kajang,KG5A,Kwasa Damansara,73
KG35,Kajang,KG5A,Kwasa Damansara,77
KJ1,Gombak,KG6,Kwasa Sentral,59
KJ2,Taman Melati,KG6,Kwasa Sentral,56
KJ3,Wangsa Maju,KG6,Kwasa Sentral,52
KJ4,Sri Rampai,KG6,Kwasa Sentral,50
KJ5,Setiawangsa,KG6,Kwasa Sentral,44
KJ6,Jelatek,KG6,Kwasa Sentral,42
KJ7,Dato' Keramat,KG6,Kwasa Sentral,41
KJ8,Damai,KG6,Kwasa Sentral,40
KJ9,Ampang Park,KG6,Kwasa Sentral,38
KJ10,KLCC,KG6,Kwasa Sentral,37
KJ11,Kampung Baru,KG6,Kwasa Sentral,35
KJ12,Dang Wangi,KG6,Kwasa Sentral,33
KJ13,Masjid Jamek (KJL),KG6,Kwasa Sentral,31
KJ14,Pasar Seni (KJL),KG6,Kwasa Sentral,30
KJ15,KL Sentral (KJL),KG6,Kwasa Sentral,33
KJ16,Bangsar,KG6,Kwasa Sentral,35
KJ17,Abdullah Hukum,KG6,Kwasa Sentral,38
KJ18,Kerinchi,KG6,Kwasa Sentral,39
KJ19,Universiti,KG6,Kwasa Sentral,41
KJ20,Taman Jaya,KG6,Kwasa Sentral,45
KJ21,Asia Jaya,KG6,Kwasa Sentral,47
KJ22,Taman Paramount,KG6,Kwasa Sentral,50
KJ23,Taman Bahagia,KG6,Kwasa Sentral,53
KJ24,Kelana Jaya,KG6,Kwasa Sentral,55
KJ25,Lembah Subang,KG6,Kwasa Sentral,58
KJ26,Ara Damansara,KG6,Kwasa Sentral,60
KJ27,Glenmarie,KG6,Kwasa Sentral,63
KJ28,Subang Jaya,KG6,Kwasa Sentral,64
KJ29,SS 15,KG6,Kwasa Sentral,68
KJ30,SS 18,KG6,Kwasa Sentral,70
KJ31,USJ 7 (KJL),KG6,Kwasa Sentral,73
KJ32,Taipan,KG6,Kwasa Sentral,74
KJ33,Wawasan,KG6,Kwasa Sentral,77
KJ34,USJ 21,KG6,Kwasa Sentral,79
KJ35,Alam Megah,KG6,Kwasa Sentral,82
KJ36,Subang Alam,KG6,Kwasa Sentral,85
KJ37,Putra Heights (KJL),KG6,Kwasa Sentral,89
KG4,Sungai Buloh,KG6,Kwasa Sentral,15
KG5,Kampung Selamat,KG6,Kwasa Sentral,8
KG5A,Kwasa Damansara,KG6,Kwasa Sentral,3
KG6,Kwasa Sentral,KG6,Kwasa Sentral,0
KG7,Kota Damansara,KG6,Kwasa Sentral,4
KG8,Surian,KG6,Kwasa Sentral,7
KG9,Mutiara Damansara,KG6,Kwasa Sentral,10
KG10,Bandar Utama,KG6,Kwasa Sentral,12
KG12,TTDI,KG6,Kwasa Sentral,15
KG12A,Phileo Damansara,KG6,Kwasa Sentral,18
KG13,Pusat Bandar Damansara,KG6,Kwasa Sentral,25
KG14,Semantan,KG6,Kwasa Sentral,28
KG15,Muzium Negara,KG6,Kwasa Sentral,31
KG16,Pasar Seni (SBK),KG6,Kwasa Sentral,34
KG17,Merdeka,KG6,Kwasa Sentral,36
KG18A,Bukit Bintang,KG6,Kwasa Sentral,37
KG20,Tun Razak Exchange (TRX),KG6,Kwasa Sentral,39
KG21,Cochrane,KG6,Kwasa Sentral,41
KG22,Maluri (SBK),KG6,Kwasa Sentral,43
KG23,Taman Pertama,KG6,Kwasa Sentral,46
KG24,Taman Midah,KG6,Kwasa Sentral,49
KG25,Taman Mutiara,KG6,Kwasa Sentral,50
KG26,Taman Connaught,KG6,Kwasa Sentral,54
KG27,Taman Suntex,KG6,Kwasa Sentral,56
KG28,Sri Raya,KG6,Kwasa Sentral,58
KG29,Bandar Tun Hussein Onn,KG6,Kwasa Sentral,61
KG30,Batu 11 Cheras,KG6,Kwasa Sentral,63
KG31,Bukit Dukung,KG6,Kwasa Sentral,66
KG33,Sungai Jernih,KG6,Kwasa Sentral,68
KG34,Stadium Kajang,KG6,Kwasa Sentral,70
KG35,Kajang,KG6,Kwasa Sentral,73
KJ1,Gombak,KG7,Kota Damansara,56
KJ2,Taman Melati,KG7,Kota Damansara,53
KJ3,Wangsa Maju,KG7,Kota Damansara,49
KJ4,Sri Rampai,KG7,Kota Damansara,47
KJ5,Setiawangsa,KG7,Kota Damansara,41
KJ6,Jelatek,KG7,Kota Damansara,39
KJ7,Dato' Keramat,KG7,Kota Damansara,38
KJ8,Damai,KG7,Kota Damansara,37
KJ9,Ampang Park,KG7,Kota Damansara,35
KJ10,KLCC,KG7,Kota Damansara,34
KJ11,Kampung Baru,KG7,Kota Damansara,32
KJ12,Dang Wangi,KG7,Kota Damansara,30
KJ13,Masjid Jamek (KJL),KG7,Kota Damansara,28
KJ14,Pasar Seni (KJL),KG7,Kota Damansara,27
KJ15,KL Sentral (KJL),KG7,Kota Damansara,30
KJ16,Bangsar,KG7,Kota Damansara,32
KJ17,Abdullah Hukum,KG7,Kota Damansara,35
KJ18,Kerinchi,KG7,Kota Damansara,36
KJ19,Universiti,KG7,Kota Damansara,38
KJ20,Taman Jaya,KG7,Kota Damansara,42
KJ21,Asia Jaya,KG7,Kota Damansara,44
KJ22,Taman Paramount,KG7,Kota Damansara,47
KJ23,Taman Bahagia,KG7,Kota Damansara,50
KJ24,Kelana Jaya,KG7,Kota Damansara,52
KJ25,Lembah Subang,KG7,Kota Damansara,55
KJ26,Ara Damansara,KG7,Kota Damansara,57
KJ27,Glenmarie,KG7,Kota Damansara,60
KJ28,Subang Jaya,KG7,Kota Damansara,61
KJ29,SS 15,KG7,Kota Damansara,65
KJ30,SS 18,KG7,Kota Damansara,67
KJ31,USJ 7 (KJL),KG7,Kota Damansara,70
KJ32,Taipan,KG7,Kota Damansara,71
KJ33,Wawasan,KG7,Kota Damansara,74
KJ34,USJ 21,KG7,Kota Damansara,76
KJ35,Alam Megah,KG7,Kota Damansara,79
KJ36,Subang Alam,KG7,Kota Damansara,82
KJ37,Putra Heights (KJL),KG7,Kota Damansara,86
KG4,Sungai Buloh,KG7,Kota Damansara,19
KG5,Kampung Selamat,KG7,Kota Damansara,12
KG5A,Kwasa Damansara,KG7,Kota Damansara,7
KG6,Kwasa Sentral,KG7,Kota Damansara,5
KG7,Kota Damansara,KG7,Kota Damansara,0
KG8,Surian,KG7,Kota Damansara,4
KG9,Mutiara Damansara,KG7,Kota Damansara,7
KG10,Bandar Utama,KG7,Kota Damansara,9
KG12,TTDI,KG7,Kota Damansara,12
KG12A,Phileo Damansara,KG7,Kota Damansara,15
KG13,Pusat Bandar Damansara,KG7,Kota Damansara,18
KG14,Semantan,KG7,Kota Damansara,25
KG15,Muzium Negara,KG7,Kota Damansara,28
KG16,Pasar Seni (SBK),KG7,Kota Damansara,31
KG17,Merdeka,KG7,Kota Damansara,34
KG18A,Bukit Bintang,KG7,Kota Damansara,36
KG20,Tun Razak Exchange (TRX),KG7,Kota Damansara,37
KG21,Cochrane,KG7,Kota Damansara,39
KG22,Maluri (SBK),KG7,Kota Damansara,41
KG23,Taman Pertama,KG7,Kota Damansara,43
KG24,Taman Midah,KG7,Kota Damansara,46
KG25,Taman Mutiara,KG7,Kota Damansara,49
KG26,Taman Connaught,KG7,Kota Damansara,50
KG27,Taman Suntex,KG7,Kota Damansara,54
KG28,Sri Raya,KG7,Kota Damansara,56
KG29,Bandar Tun Hussein Onn,KG7,Kota Damansara,58
KG30,Batu 11 Cheras,KG7,Kota Damansara,61
KG31,Bukit Dukung,KG7,Kota Damansara,63
KG33,Sungai Jernih,KG7,Kota Damansara,66
KG34,Stadium Kajang,KG7,Kota Damansara,68
KG35,Kajang,KG7,Kota Damansara,70
KJ1,Gombak,KG8,Surian,53
KJ2,Taman Melati,KG8,Surian,50
KJ3,Wangsa Maju,KG8,Surian,46
KJ4,Sri Rampai,KG8,Surian,44
KJ5,Setiawangsa,KG8,Surian,38
KJ6,Jelatek,KG8,Surian,36
KJ7,Dato' Keramat,KG8,Surian,35
KJ8,Damai,KG8,Surian,34
KJ9,Ampang Park,KG8,Surian,32
KJ10,KLCC,KG8,Surian,31
KJ11,Kampung Baru,KG8,Surian,29
KJ12,Dang Wangi,KG8,Surian,27
KJ13,Masjid Jamek (KJL),KG8,Surian,25
KJ14,Pasar Seni (KJL),KG8,Surian,24
KJ15,KL Sentral (KJL),KG8,Surian,27
KJ16,Bangsar,KG8,Surian,29
KJ17,Abdullah Hukum,KG8,Surian,32
KJ18,Kerinchi,KG8,Surian,33
KJ19,Universiti,KG8,Surian,35
KJ20,Taman Jaya,KG8,Surian,39
KJ21,Asia Jaya,KG8,Surian,41
KJ22,Taman Paramount,KG8,Surian,44
KJ23,Taman Bahagia,KG8,Surian,47
KJ24,Kelana Jaya,KG8,Surian,49
KJ25,Lembah Subang,KG8,Surian,52
KJ26,Ara Damansara,KG8,Surian,54
KJ27,Glenmarie,KG8,Surian,57
KJ28,Subang Jaya,KG8,Surian,58
KJ29,SS 15,KG8,Surian,62
KJ30,SS 18,KG8,Surian,64
KJ31,USJ 7 (KJL),KG8,Surian,67
KJ32,Taipan,KG8,Surian,68
KJ33,Wawasan,KG8,Surian,71
KJ34,USJ 21,KG8,Surian,73
KJ35,Alam Megah,KG8,Surian,76
KJ36,Subang Alam,KG8,Surian,79
KJ37,Putra Heights (KJL),KG8,Surian,83
KG4,Sungai Buloh,KG8,Surian,21
KG5,Kampung Selamat,KG8,Surian,14
KG5A,Kwasa Damansara,KG8,Surian,9
KG6,Kwasa Sentral,KG8,Surian,7
KG7,Kota Damansara,KG8,Surian,3
KG8,Surian,KG8,Surian,0
KG9,Mutiara Damansara,KG8,Surian,4
KG10,Bandar Utama,KG8,Surian,6
KG12,TTDI,KG8,Surian,9
KG12A,Phileo Damansara,KG8,Surian,12
KG13,Pusat Bandar Damansara,KG8,Surian,15
KG14,Semantan,KG8,Surian,18
KG15,Muzium Negara,KG8,Surian,25
KG16,Pasar Seni (SBK),KG8,Surian,28
KG17,Merdeka,KG8,Surian,31
KG18A,Bukit Bintang,KG8,Surian,34
KG20,Tun Razak Exchange (TRX),KG8,Surian,36
KG21,Cochrane,KG8,Surian,37
KG22,Maluri (SBK),KG8,Surian,39
KG23,Taman Pertama,KG8,Surian,41
KG24,Taman Midah,KG8,Surian,43
KG25,Taman Mutiara,KG8,Surian,46
KG26,Taman Connaught,KG8,Surian,49
KG27,Taman Suntex,KG8,Surian,50
KG28,Sri Raya,KG8,Surian,54
KG29,Bandar Tun Hussein Onn,KG8,Surian,56
KG30,Batu 11 Cheras,KG8,Surian,58
KG31,Bukit Dukung,KG8,Surian,61
KG33,Sungai Jernih,KG8,Surian,63
KG34,Stadium Kajang,KG8,Surian,66
KG35,Kajang,KG8,Surian,68
KJ1,Gombak,KG9,Mutiara Damansara,50
KJ2,Taman Melati,KG9,Mutiara Damansara,47
KJ3,Wangsa Maju,KG9,Mutiara Damansara,43
KJ4,Sri Rampai,KG9,Mutiara Damansara,41
KJ5,Setiawangsa,KG9,Mutiara Damansara,35
KJ6,Jelatek,KG9,Mutiara Damansara,33
KJ7,Dato' Keramat,KG9,Mutiara Damansara,32
KJ8,Damai,KG9,Mutiara Damansara,31
KJ9,Ampang Park,KG9,Mutiara Damansara,29
KJ10,KLCC,KG9,Mutiara Damansara,28
KJ11,Kampung Baru,KG9,Mutiara Damansara,26
KJ12,Dang Wangi,KG9,Mutiara Damansara,24
KJ13,Masjid Jamek (KJL),KG9,Mutiara Damansara,22
KJ14,Pasar Seni (KJL),KG9,Mutiara Damansara,21
KJ15,KL Sentral (KJL),KG9,Mutiara Damansara,24
KJ16,Bangsar,KG9,Mutiara Damansara,26
KJ17,Abdullah Hukum,KG9,Mutiara Damansara,29
KJ18,Kerinchi,KG9,Mutiara Damansara,30
KJ19,Universiti,KG9,Mutiara Damansara,32
KJ20,Taman Jaya,KG9,Mutiara Damansara,36
KJ21,Asia Jaya,KG9,Mutiara Damansara,38
KJ22,Taman Paramount,KG9,Mutiara Damansara,41
KJ23,Taman Bahagia,KG9,Mutiara Damansara,44
KJ24,Kelana Jaya,KG9,Mutiara Damansara,46
KJ25,Lembah Subang,KG9,Mutiara Damansara,49
KJ26,Ara Damansara,KG9,Mutiara Damansara,51
KJ27,Glenmarie,KG9,Mutiara Damansara,54
KJ28,Subang Jaya,KG9,Mutiara Damansara,55
KJ29,SS 15,KG9,Mutiara Damansara,59
KJ30,SS 18,KG9,Mutiara Damansara,61
KJ31,USJ 7 (KJL),KG9,Mutiara Damansara,64
KJ32,Taipan,KG9,Mutiara Damansara,65
KJ33,Wawasan,KG9,Mutiara Damansara,68
KJ34,USJ 21,KG9,Mutiara Damansara,70
KJ35,Alam Megah,KG9,Mutiara Damansara,73
KJ36,Subang Alam,KG9,Mutiara Damansara,76
KJ37,Putra Heights (KJL),KG9,Mutiara Damansara,80
KG4,Sungai Buloh,KG9,Mutiara Damansara,23
KG5,Kampung Selamat,KG9,Mutiara Damansara,16
KG5A,Kwasa Damansara,KG9,Mutiara Damansara,11
KG6,Kwasa Sentral,KG9,Mutiara Damansara,9
KG7,Kota Damansara,KG9,Mutiara Damansara,5
KG8,Surian,KG9,Mutiara Damansara,3
KG9,Mutiara Damansara,KG9,Mutiara Damansara,0
KG10,Bandar Utama,KG9,Mutiara Damansara,3
KG12,TTDI,KG9,Mutiara Damansara,6
KG12A,Phileo Damansara,KG9,Mutiara Damansara,9
KG13,Pusat Bandar Damansara,KG9,Mutiara Damansara,12
KG14,Semantan,KG9,Mutiara Damansara,15
KG15,Muzium Negara,KG9,Mutiara Damansara,18
KG16,Pasar Seni (SBK),KG9,Mutiara Damansara,25
KG17,Merdeka,KG9,Mutiara Damansara,28
KG18A,Bukit Bintang,KG9,Mutiara Damansara,31
KG20,Tun Razak Exchange (TRX),KG9,Mutiara Damansara,34
KG21,Cochrane,KG9,Mutiara Damansara,36
KG22,Maluri (SBK),KG9,Mutiara Damansara,37
KG23,Taman Pertama,KG9,Mutiara Damansara,39
KG24,Taman Midah,KG9,Mutiara Damansara,41
KG25,Taman Mutiara,KG9,Mutiara Damansara,43
KG26,Taman Connaught,KG9,Mutiara Damansara,46
KG27,Taman Suntex,KG9,Mutiara Damansara,49
KG28,Sri Raya,KG9,Mutiara Damansara,50
KG29,Bandar Tun Hussein Onn,KG9,Mutiara Damansara,54
KG30,Batu 11 Cheras,KG9,Mutiara Damansara,56
KG31,Bukit Dukung,KG9,Mutiara Damansara,58
KG33,Sungai Jernih,KG9,Mutiara Damansara,61
KG34,Stadium Kajang,KG9,Mutiara Damansara,63
KG35,Kajang,KG9,Mutiara Damansara,66
KJ1,Gombak,KG10,Bandar Utama,48
KJ2,Taman Melati,KG10,Bandar Utama,45
KJ3,Wangsa Maju,KG10,Bandar Utama,41
KJ4,Sri Rampai,KG10,Bandar Utama,39
KJ5,Setiawangsa,KG10,Bandar Utama,33
KJ6,Jelatek,KG10,Bandar Utama,31
KJ7,Dato' Keramat,KG10,Bandar Utama,30
KJ8,Damai,KG10,Bandar Utama,29
KJ9,Ampang Park,KG10,Bandar Utama,27
KJ10,KLCC,KG10,Bandar Utama,26
KJ11,Kampung Baru,KG10,Bandar Utama,24
KJ12,Dang Wangi,KG10,Bandar Utama,22
KJ13,Masjid Jamek (KJL),KG10,Bandar Utama,20
KJ14,Pasar Seni (KJL),KG10,Bandar Utama,19
KJ15,KL Sentral (KJL),KG10,Bandar Utama,22
KJ16,Bangsar,KG10,Bandar Utama,24
KJ17,Abdullah Hukum,KG10,Bandar Utama,27
KJ18,Kerinchi,KG10,Bandar Utama,28
KJ19,Universiti,KG10,Bandar Utama,30
KJ20,Taman Jaya,KG10,Bandar Utama,34
KJ21,Asia Jaya,KG10,Bandar Utama,36
KJ22,Taman Paramount,KG10,Bandar Utama,39
KJ23,Taman Bahagia,KG10,Bandar Utama,42
KJ24,Kelana Jaya,KG10,Bandar Utama,44
KJ25,Lembah Subang,KG10,Bandar Utama,47
KJ26,Ara Damansara,KG10,Bandar Utama,49
KJ27,Glenmarie,KG10,Bandar Utama,52
KJ28,Subang Jaya,KG10,Bandar Utama,53
KJ29,SS 15,KG10,Bandar Utama,57
KJ30,SS 18,KG10,Bandar Utama,59
KJ31,USJ 7 (KJL),KG10,Bandar Utama,62
KJ32,Taipan,KG10,Bandar Utama,63
KJ33,Wawasan,KG10,Bandar Utama,66
KJ34,USJ 21,KG10,Bandar Utama,68
KJ35,Alam Megah,KG10,Bandar Utama,71
KJ36,Subang Alam,KG10,Bandar Utama,74
KJ37,Putra Heights (KJL),KG10,Bandar Utama,78
KG4,Sungai Buloh,KG10,Bandar Utama,25
KG5,Kampung Selamat,KG10,Bandar Utama,18
KG5A,Kwasa Damansara,KG10,Bandar Utama,13
KG6,Kwasa Sentral,KG10,Bandar Utama,11
KG7,Kota Damansara,KG10,Bandar Utama,7
KG8,Surian,KG10,Bandar Utama,5
KG9,Mutiara Damansara,KG10,Bandar Utama,3
KG10,Bandar Utama,KG10,Bandar Utama,0
KG12,TTDI,KG10,Bandar Utama,4
KG12A,Phileo Damansara,KG10,Bandar Utama,7
KG13,Pusat Bandar Damansara,KG10,Bandar Utama,9
KG14,Semantan,KG10,Bandar Utama,12
KG15,Muzium Negara,KG10,Bandar Utama,15
KG16,Pasar Seni (SBK),KG10,Bandar Utama,18
KG17,Merdeka,KG10,Bandar Utama,25
KG18A,Bukit Bintang,KG10,Bandar Utama,28
KG20,Tun Razak Exchange (TRX),KG10,Bandar Utama,31
KG21,Cochrane,KG10,Bandar Utama,34
KG22,Maluri (SBK),KG10,Bandar Utama,36
KG23,Taman Pertama,KG10,Bandar Utama,37
KG24,Taman Midah,KG10,Bandar Utama,39
KG25,Taman Mutiara,KG10,Bandar Utama,41
KG26,Taman Connaught,KG10,Bandar Utama,43
KG27,Taman Suntex,KG10,Bandar Utama,46
KG28,Sri Raya,KG10,Bandar Utama,49
