From_ID,Origin,To_ID,Destination,Fare
KJ21,Asia Jaya,KG8,Surian,5.2
KJ22,Taman Paramount,KG8,Surian,5.1
KJ23,Taman Bahagia,KG8,Surian,5.4
KJ24,Kelana Jaya,KG8,Surian,5.6
KJ25,Lembah Subang,KG8,Surian,5.4
KJ26,Ara Damansara,KG8,Surian,5.5
KJ27,Glenmarie,KG8,Surian,5.8
KJ28,Subang Jaya,KG8,Surian,6
KJ29,SS 15,KG8,Surian,5.6
KJ30,SS 18,KG8,Surian,5.7
KJ31,USJ 7 (KJL),KG8,Surian,6
KJ32,Taipan,KG8,Surian,6.1
KJ33,Wawasan,KG8,Surian,5.5
KJ34,USJ 21,KG8,Surian,5.6
KJ35,Alam Megah,KG8,Surian,5.8
KJ36,Subang Alam,KG8,Surian,5.9
KJ37,Putra Heights (KJL),KG8,Surian,6.1
KG4,Sungai Buloh,KG8,Surian,2.7
KG5,Kampung Selamat,KG8,Surian,2.7
KG5A,Kwasa Damansara,KG8,Surian,2.1
KG6,Kwasa Sentral,KG8,Surian,1.9
KG7,Kota Damansara,KG8,Surian,1.3
KG8,Surian,KG8,Surian,0
KG9,Mutiara Damansara,KG8,Surian,1.3
KG10,Bandar Utama,KG8,Surian,1.7
KG12,TTDI,KG8,Surian,2
KG12A,Phileo Damansara,KG8,Surian,2.4
KG13,Pusat Bandar Damansara,KG8,Surian,2.7
KG14,Semantan,KG8,Surian,2.9
KG15,Muzium Negara,KG8,Surian,3.1
KG16,Pasar Seni (SBK),KG8,Surian,3.3
KG17,Merdeka,KG8,Surian,3.4
KG18A,Bukit Bintang,KG8,Surian,3.6
KG20,Tun Razak Exchange (TRX),KG8,Surian,3.8
KG21,Cochrane,KG8,Surian,3.4
KG22,Maluri (SBK),KG8,Surian,3.5
KG23,Taman Pertama,KG8,Surian,3.7
KG24,Taman Midah,KG8,Surian,3.8
KG25,Taman Mutiara,KG8,Surian,3.2
KG26,Taman Connaught,KG8,Surian,3.4
KG27,Taman Suntex,KG8,Surian,3.6
KG28,Sri Raya,KG8,Surian,3.7
KG29,Bandar Tun Hussein Onn,KG8,Surian,3.9
KG30,Batu 11 Cheras,KG8,Surian,4
KG31,Bukit Dukung,KG8,Surian,4.1
KG33,Sungai Jernih,KG8,Surian,4.4
KG34,Stadium Kajang,KG8,Surian,4.5
KG35,Kajang,KG8,Surian,4.6
KJ1,Gombak,KG9,Mutiara Damansara,5.9
KJ2,Taman Melati,KG9,Mutiara Damansara,5.6
KJ3,Wangsa Maju,KG9,Mutiara Damansara,5.7
KJ4,Sri Rampai,KG9,Mutiara Damansara,5.5
KJ5,Setiawangsa,KG9,Mutiara Damansara,5.3
KJ6,Jelatek,KG9,Mutiara Damansara,5.1
KJ7,Dato' Keramat,KG9,Mutiara Damansara,5
KJ8,Damai,KG9,Mutiara Damansara,4.8
KJ9,Ampang Park,KG9,Mutiara Damansara,4.6
KJ10,KLCC,KG9,Mutiara Damansara,4.4
KJ11,Kampung Baru,KG9,Mutiara Damansara,4.2
KJ12,Dang Wangi,KG9,Mutiara Damansara,4
KJ13,Masjid Jamek (KJL),KG9,Mutiara Damansara,3.7
KJ14,Pasar Seni (KJL),KG9,Mutiara Damansara,3.4
KJ15,KL Sentral (KJL),KG9,Mutiara Damansara,3.8
KJ16,Bangsar,KG9,Mutiara Damansara,4
KJ17,Abdullah Hukum,KG9,Mutiara Damansara,4.4
KJ18,Kerinchi,KG9,Mutiara Damansara,4.4
KJ19,Universiti,KG9,Mutiara Damansara,4.6
KJ20,Taman Jaya,KG9,Mutiara Damansara,5.1
KJ21,Asia Jaya,KG9,Mutiara Damansara,5.3
KJ22,Taman Paramount,KG9,Mutiara Damansara,5.3
KJ23,Taman Bahagia,KG9,Mutiara Damansara,5.5
KJ24,Kelana Jaya,KG9,Mutiara Damansara,5.7
KJ25,Lembah Subang,KG9,Mutiara Damansara,5.5
KJ26,Ara Damansara,KG9,Mutiara Damansara,5.6
KJ27,Glenmarie,KG9,Mutiara Damansara,5.9
KJ28,Subang Jaya,KG9,Mutiara Damansara,6.1
KJ29,SS 15,KG9,Mutiara Damansara,5.7
KJ30,SS 18,KG9,Mutiara Damansara,5.8
KJ31,USJ 7 (KJL),KG9,Mutiara Damansara,6.1
KJ32,Taipan,KG9,Mutiara Damansara,6.2
KJ33,Wawasan,KG9,Mutiara Damansara,5.6
KJ34,USJ 21,KG9,Mutiara Damansara,5.7
KJ35,Alam Megah,KG9,Mutiara Damansara,5.9
KJ36,Subang Alam,KG9,Mutiara Damansara,6
KJ37,Putra Heights (KJL),KG9,Mutiara Damansara,6.2
KG4,Sungai Buloh,KG9,Mutiara Damansara,3.1
KG5,Kampung Selamat,KG9,Mutiara Damansara,2.8
KG5A,Kwasa Damansara,KG9,Mutiara Damansara,2.6
KG6,Kwasa Sentral,KG9,Mutiara Damansara,2.3
KG7,Kota Damansara,KG9,Mutiara Damansara,1.8
KG8,Surian,KG9,Mutiara Damansara,1.3
KG9,Mutiara Damansara,KG9,Mutiara Damansara,0
KG10,Bandar Utama,KG9,Mutiara Damansara,1.3
KG12,TTDI,KG9,Mutiara Damansara,1.7
KG12A,Phileo Damansara,KG9,Mutiara Damansara,2
KG13,Pusat Bandar Damansara,KG9,Mutiara Damansara,2.6
KG14,Semantan,KG9,Mutiara Damansara,2.8
KG15,Muzium Negara,KG9,Mutiara Damansara,3.2
KG16,Pasar Seni (SBK),KG9,Mutiara Damansara,3.4
KG17,Merdeka,KG9,Mutiara Damansara,3.1
KG18A,Bukit Bintang,KG9,Mutiara Damansara,3.3
KG20,Tun Razak Exchange (TRX),KG9,Mutiara Damansara,3.5
KG21,Cochrane,KG9,Mutiara Damansara,3.7
KG22,Maluri (SBK),KG9,Mutiara Damansara,3.2
KG23,Taman Pertama,KG9,Mutiara Damansara,3.5
KG24,Taman Midah,KG9,Mutiara Damansara,3.6
KG25,Taman Mutiara,KG9,Mutiara Damansara,3.8
KG26,Taman Connaught,KG9,Mutiara Damansara,3.2
KG27,Taman Suntex,KG9,Mutiara Damansara,3.4
KG28,Sri Raya,KG9,Mutiara Damansara,3.6
KG29,Bandar Tun Hussein Onn,KG9,Mutiara Damansara,3.7
KG30,Batu 11 Cheras,KG9,Mutiara Damansara,3.8
KG31,Bukit Dukung,KG9,Mutiara Damansara,3.9
KG33,Sungai Jernih,KG9,Mutiara Damansara,4.2
KG34,Stadium Kajang,KG9,Mutiara Damansara,4.3
KG35,Kajang,KG9,Mutiara Damansara,4.4
KJ1,Gombak,KG10,Bandar Utama,5.6
KJ2,Taman Melati,KG10,Bandar Utama,5.3
KJ3,Wangsa Maju,KG10,Bandar Utama,5.4
KJ4,Sri Rampai,KG10,Bandar Utama,5.2
KJ5,Setiawangsa,KG10,Bandar Utama,5.1
KJ6,Jelatek,KG10,Bandar Utama,4.8
KJ7,Dato' Keramat,KG10,Bandar Utama,4.7
KJ8,Damai,KG10,Bandar Utama,4.5
KJ9,Ampang Park,KG10,Bandar Utama,4.3
KJ10,KLCC,KG10,Bandar Utama,4.1
KJ11,Kampung Baru,KG10,Bandar Utama,4
KJ12,Dang Wangi,KG10,Bandar Utama,3.7
KJ13,Masjid Jamek (KJL),KG10,Bandar Utama,3.4
KJ14,Pasar Seni (KJL),KG10,Bandar Utama,3.1
KJ15,KL Sentral (KJL),KG10,Bandar Utama,3.5
KJ16,Bangsar,KG10,Bandar Utama,3.7
KJ17,Abdullah Hukum,KG10,Bandar Utama,4.1
KJ18,Kerinchi,KG10,Bandar Utama,4.1
KJ19,Universiti,KG10,Bandar Utama,4.3
KJ20,Taman Jaya,KG10,Bandar Utama,4.8
KJ21,Asia Jaya,KG10,Bandar Utama,5
KJ22,Taman Paramount,KG10,Bandar Utama,5
KJ23,Taman Bahagia,KG10,Bandar Utama,5.2
KJ24,Kelana Jaya,KG10,Bandar Utama,5.4
KJ25,Lembah Subang,KG10,Bandar Utama,5.2
KJ26,Ara Damansara,KG10,Bandar Utama,5.4
KJ27,Glenmarie,KG10,Bandar Utama,5.6
KJ28,Subang Jaya,KG10,Bandar Utama,5.8
KJ29,SS 15,KG10,Bandar Utama,5.4
KJ30,SS 18,KG10,Bandar Utama,5.6
KJ31,USJ 7 (KJL),KG10,Bandar Utama,5.8
KJ32,Taipan,KG10,Bandar Utama,5.9
KJ33,Wawasan,KG10,Bandar Utama,5.3
KJ34,USJ 21,KG10,Bandar Utama,5.4
KJ35,Alam Megah,KG10,Bandar Utama,5.6
KJ36,Subang Alam,KG10,Bandar Utama,5.7
KJ37,Putra Heights (KJL),KG10,Bandar Utama,5.9
KG4,Sungai Buloh,KG10,Bandar Utama,3.3
KG5,Kampung Selamat,KG10,Bandar Utama,3.1
KG5A,Kwasa Damansara,KG10,Bandar Utama,2.6
KG6,Kwasa Sentral,KG10,Bandar Utama,2.6
KG7,Kota Damansara,KG10,Bandar Utama,2
KG8,Surian,KG10,Bandar Utama,1.7
KG9,Mutiara Damansara,KG10,Bandar Utama,1.3
KG10,Bandar Utama,KG10,Bandar Utama,0
KG12,TTDI,KG10,Bandar Utama,1.3
KG12A,Phileo Damansara,KG10,Bandar Utama,1.7
KG13,Pusat Bandar Damansara,KG10,Bandar Utama,2.2
KG14,Semantan,KG10,Bandar Utama,2.5
KG15,Muzium Negara,KG10,Bandar Utama,2.9
KG16,Pasar Seni (SBK),KG10,Bandar Utama,3.1
KG17,Merdeka,KG10,Bandar Utama,3.2
KG18A,Bukit Bintang,KG10,Bandar Utama,3.4
KG20,Tun Razak Exchange (TRX),KG10,Bandar Utama,3.2
KG21,Cochrane,KG10,Bandar Utama,3.4
KG22,Maluri (SBK),KG10,Bandar Utama,3.6
KG23,Taman Pertama,KG10,Bandar Utama,3.3
KG24,Taman Midah,KG10,Bandar Utama,3.4
KG25,Taman Mutiara,KG10,Bandar Utama,3.6
KG26,Taman Connaught,KG10,Bandar Utama,3.8
KG27,Taman Suntex,KG10,Bandar Utama,3.3
KG28,Sri Raya,KG10,Bandar Utama,3.4
KG29,Bandar Tun Hussein Onn,KG10,Bandar Utama,3.6
KG30,Batu 11 Cheras,KG10,Bandar Utama,3.6
KG31,Bukit Dukung,KG10,Bandar Utama,3.8
KG33,Sungai Jernih,KG10,Bandar Utama,4.1
KG34,Stadium Kajang,KG10,Bandar Utama,4.2
KG35,Kajang,KG10,Bandar Utama,4.3
KJ1,Gombak,KG12,TTDI,5.2
KJ2,Taman Melati,KG12,TTDI,5
KJ3,Wangsa Maju,KG12,TTDI,5.1
KJ4,Sri Rampai,KG12,TTDI,4.9
KJ5,Setiawangsa,KG12,TTDI,4.7
KJ6,Jelatek,KG12,TTDI,4.5
KJ7,Dato' Keramat,KG12,TTDI,4.4
KJ8,Damai,KG12,TTDI,4.2
KJ9,Ampang Park,KG12,TTDI,4
KJ10,KLCC,KG12,TTDI,3.8
KJ11,Kampung Baru,KG12,TTDI,3.6
KJ12,Dang Wangi,KG12,TTDI,3.4
KJ13,Masjid Jamek (KJL),KG12,TTDI,3.1
KJ14,Pasar Seni (KJL),KG12,TTDI,2.8
KJ15,KL Sentral (KJL),KG12,TTDI,3.1
KJ16,Bangsar,KG12,TTDI,3.4
KJ17,Abdullah Hukum,KG12,TTDI,3.7
KJ18,Kerinchi,KG12,TTDI,3.8
KJ19,Universiti,KG12,TTDI,4
KJ20,Taman Jaya,KG12,TTDI,4.5
KJ21,Asia Jaya,KG12,TTDI,4.7
KJ22,Taman Paramount,KG12,TTDI,4.6
KJ23,Taman Bahagia,KG12,TTDI,4.9
KJ24,Kelana Jaya,KG12,TTDI,5.1
KJ25,Lembah Subang,KG12,TTDI,4.9
KJ26,Ara Damansara,KG12,TTDI,5
KJ27,Glenmarie,KG12,TTDI,5.2
KJ28,Subang Jaya,KG12,TTDI,5.5
KJ29,SS 15,KG12,TTDI,5.1
KJ30,SS 18,KG12,TTDI,5.2
KJ31,USJ 7 (KJL),KG12,TTDI,5.5
KJ32,Taipan,KG12,TTDI,5.6
KJ33,Wawasan,KG12,TTDI,5
KJ34,USJ 21,KG12,TTDI,5.1
KJ35,Alam Megah,KG12,TTDI,5.3
KJ36,Subang Alam,KG12,TTDI,5.4
KJ37,Putra Heights (KJL),KG12,TTDI,5.6
KG4,Sungai Buloh,KG12,TTDI,3.2
KG5,Kampung Selamat,KG12,TTDI,3.4
KG5A,Kwasa Damansara,KG12,TTDI,3
KG6,Kwasa Sentral,KG12,TTDI,2.8
KG7,Kota Damansara,KG12,TTDI,2.4
KG8,Surian,KG12,TTDI,2
KG9,Mutiara Damansara,KG12,TTDI,1.7
KG10,Bandar Utama,KG12,TTDI,1.3
KG12,TTDI,KG12,TTDI,0
KG12A,Phileo Damansara,KG12,TTDI,1.2
KG13,Pusat Bandar Damansara,KG12,TTDI,1.8
KG14,Semantan,KG12,TTDI,2.1
KG15,Muzium Negara,KG12,TTDI,2.8
KG16,Pasar Seni (SBK),KG12,TTDI,2.8
KG17,Merdeka,KG12,TTDI,2.9
KG18A,Bukit Bintang,KG12,TTDI,3.1
KG20,Tun Razak Exchange (TRX),KG12,TTDI,3.4
KG21,Cochrane,KG12,TTDI,3.1
KG22,Maluri (SBK),KG12,TTDI,3.3
KG23,Taman Pertama,KG12,TTDI,3.6
KG24,Taman Midah,KG12,TTDI,3.7
KG25,Taman Mutiara,KG12,TTDI,3.4
KG26,Taman Connaught,KG12,TTDI,3.6
KG27,Taman Suntex,KG12,TTDI,3.8
KG28,Sri Raya,KG12,TTDI,3.2
KG29,Bandar Tun Hussein Onn,KG12,TTDI,3.4
KG30,Batu 11 Cheras,KG12,TTDI,3.5
KG31,Bukit Dukung,KG12,TTDI,3.6
KG33,Sungai Jernih,KG12,TTDI,3.9
KG34,Stadium Kajang,KG12,TTDI,4
KG35,Kajang,KG12,TTDI,4.1
KJ1,Gombak,KG12A,Phileo Damansara,5.3
KJ2,Taman Melati,KG12A,Phileo Damansara,5
KJ3,Wangsa Maju,KG12A,Phileo Damansara,5.1
KJ4,Sri Rampai,KG12A,Phileo Damansara,4.9
KJ5,Setiawangsa,KG12A,Phileo Damansara,4.8
KJ6,Jelatek,KG12A,Phileo Damansara,4.6
KJ7,Dato' Keramat,KG12A,Phileo Damansara,4.4
KJ8,Damai,KG12A,Phileo Damansara,4.3
KJ9,Ampang Park,KG12A,Phileo Damansara,4
KJ10,KLCC,KG12A,Phileo Damansara,3.8
KJ11,Kampung Baru,KG12A,Phileo Damansara,3.7
KJ12,Dang Wangi,KG12A,Phileo Damansara,3.4
KJ13,Masjid Jamek (KJL),KG12A,Phileo Damansara,3.1
KJ14,Pasar Seni (KJL),KG12A,Phileo Damansara,2.7
KJ15,KL Sentral (KJL),KG12A,Phileo Damansara,3.2
KJ16,Bangsar,KG12A,Phileo Damansara,3.5
KJ17,Abdullah Hukum,KG12A,Phileo Damansara,3.8
KJ18,Kerinchi,KG12A,Phileo Damansara,3.9
KJ19,Universiti,KG12A,Phileo Damansara,4
KJ20,Taman Jaya,KG12A,Phileo Damansara,4.6
KJ21,Asia Jaya,KG12A,Phileo Damansara,4.7
KJ22,Taman Paramount,KG12A,Phileo Damansara,4.7
KJ23,Taman Bahagia,KG12A,Phileo Damansara,4.9
KJ24,Kelana Jaya,KG12A,Phileo Damansara,5.1
KJ25,Lembah Subang,KG12A,Phileo Damansara,5
KJ26,Ara Damansara,KG12A,Phileo Damansara,5.1
KJ27,Glenmarie,KG12A,Phileo Damansara,5.3
KJ28,Subang Jaya,KG12A,Phileo Damansara,5.5
KJ29,SS 15,KG12A,Phileo Damansara,5.2
KJ30,SS 18,KG12A,Phileo Damansara,5.3
KJ31,USJ 7 (KJL),KG12A,Phileo Damansara,5.5
KJ32,Taipan,KG12A,Phileo Damansara,5.6
KJ33,Wawasan,KG12A,Phileo Damansara,5.1
KJ34,USJ 21,KG12A,Phileo Damansara,5.2
KJ35,Alam Megah,KG12A,Phileo Damansara,5.3
KJ36,Subang Alam,KG12A,Phileo Damansara,5.5
KJ37,Putra Heights (KJL),KG12A,Phileo Damansara,5.6
KG4,Sungai Buloh,KG12A,Phileo Damansara,3.5
KG5,Kampung Selamat,KG12A,Phileo Damansara,3.3
KG5A,Kwasa Damansara,KG12A,Phileo Damansara,3.2
KG6,Kwasa Sentral,KG12A,Phileo Damansara,3
KG7,Kota Damansara,KG12A,Phileo Damansara,2.8
KG8,Surian,KG12A,Phileo Damansara,2.4
KG9,Mutiara Damansara,KG12A,Phileo Damansara,2
KG10,Bandar Utama,KG12A,Phileo Damansara,1.7
KG12,TTDI,KG12A,Phileo Damansara,1.2
KG12A,Phileo Damansara,KG12A,Phileo Damansara,0
KG13,Pusat Bandar Damansara,KG12A,Phileo Damansara,1.6
KG14,Semantan,KG12A,Phileo Damansara,1.8
KG15,Muzium Negara,KG12A,Phileo Damansara,2.5
KG16,Pasar Seni (SBK),KG12A,Phileo Damansara,2.7
KG17,Merdeka,KG12A,Phileo Damansara,2.6
KG18A,Bukit Bintang,KG12A,Phileo Damansara,2.8
KG20,Tun Razak Exchange (TRX),KG12A,Phileo Damansara,3.1
KG21,Cochrane,KG12A,Phileo Damansara,3.3
KG22,Maluri (SBK),KG12A,Phileo Damansara,3.1
KG23,Taman Pertama,KG12A,Phileo Damansara,3.3
KG24,Taman Midah,KG12A,Phileo Damansara,3.5
KG25,Taman Mutiara,KG12A,Phileo Damansara,3.7
KG26,Taman Connaught,KG12A,Phileo Damansara,3.4
KG27,Taman Suntex,KG12A,Phileo Damansara,3.6
KG28,Sri Raya,KG12A,Phileo Damansara,3.8
KG29,Bandar Tun Hussein Onn,KG12A,Phileo Damansara,3.2
KG30,Batu 11 Cheras,KG12A,Phileo Damansara,3.3
KG31,Bukit Dukung,KG12A,Phileo Damansara,3.5
KG33,Sungai Jernih,KG12A,Phileo Damansara,3.8
KG34,Stadium Kajang,KG12A,Phileo Damansara,3.9
KG35,Kajang,KG12A,Phileo Damansara,4
KJ1,Gombak,KG13,Pusat Bandar Damansara,4.6
KJ2,Taman Melati,KG13,Pusat Bandar Damansara,4.2
KJ3,Wangsa Maju,KG13,Pusat Bandar Damansara,4.2
KJ4,Sri Rampai,KG13,Pusat Bandar Damansara,4
KJ5,Setiawangsa,KG13,Pusat Bandar Damansara,3.9
KJ6,Jelatek,KG13,Pusat Bandar Damansara,3.7
KJ7,Dato' Keramat,KG13,Pusat Bandar Damansara,3.6
KJ8,Damai,KG13,Pusat Bandar Damansara,3.4
KJ9,Ampang Park,KG13,Pusat Bandar Damansara,3.2
KJ10,KLCC,KG13,Pusat Bandar Damansara,3
KJ11,Kampung Baru,KG13,Pusat Bandar Damansara,2.7
KJ12,Dang Wangi,KG13,Pusat Bandar Damansara,2.4
KJ13,Masjid Jamek (KJL),KG13,Pusat Bandar Damansara,2.1
KJ14,Pasar Seni (KJL),KG13,Pusat Bandar Damansara,2.1
KJ15,KL Sentral (KJL),KG13,Pusat Bandar Damansara,2.5
KJ16,Bangsar,KG13,Pusat Bandar Damansara,2.7
KJ17,Abdullah Hukum,KG13,Pusat Bandar Damansara,3.2
KJ18,Kerinchi,KG13,Pusat Bandar Damansara,3.2
KJ19,Universiti,KG13,Pusat Bandar Damansara,3.4
KJ20,Taman Jaya,KG13,Pusat Bandar Damansara,3.9
KJ21,Asia Jaya,KG13,Pusat Bandar Damansara,4.1
KJ22,Taman Paramount,KG13,Pusat Bandar Damansara,4.1
KJ23,Taman Bahagia,KG13,Pusat Bandar Damansara,4.3
KJ24,Kelana Jaya,KG13,Pusat Bandar Damansara,4.5
KJ25,Lembah Subang,KG13,Pusat Bandar Damansara,4.3
KJ26,Ara Damansara,KG13,Pusat Bandar Damansara,4.4
KJ27,Glenmarie,KG13,Pusat Bandar Damansara,4.7
KJ28,Subang Jaya,KG13,Pusat Bandar Damansara,4.9
KJ29,SS 15,KG13,Pusat Bandar Damansara,4.5
KJ30,SS 18,KG13,Pusat Bandar Damansara,4.6
KJ31,USJ 7 (KJL),KG13,Pusat Bandar Damansara,4.9
KJ32,Taipan,KG13,Pusat Bandar Damansara,5
KJ33,Wawasan,KG13,Pusat Bandar Damansara,4.4
KJ34,USJ 21,KG13,Pusat Bandar Damansara,4.5
KJ35,Alam Megah,KG13,Pusat Bandar Damansara,4.7
KJ36,Subang Alam,KG13,Pusat Bandar Damansara,4.8
KJ37,Putra Heights (KJL),KG13,Pusat Bandar Damansara,5
KG4,Sungai Buloh,KG13,Pusat Bandar Damansara,3.3
KG5,Kampung Selamat,KG13,Pusat Bandar Damansara,3.7
KG5A,Kwasa Damansara,KG13,Pusat Bandar Damansara,3.3
KG6,Kwasa Sentral,KG13,Pusat Bandar Damansara,3.1
KG7,Kota Damansara,KG13,Pusat Bandar Damansara,3
KG8,Surian,KG13,Pusat Bandar Damansara,2.7
KG9,Mutiara Damansara,KG13,Pusat Bandar Damansara,2.6
KG10,Bandar Utama,KG13,Pusat Bandar Damansara,2.2
KG12,TTDI,KG13,Pusat Bandar Damansara,1.8
KG12A,Phileo Damansara,KG13,Pusat Bandar Damansara,1.6
KG13,Pusat Bandar Damansara,KG13,Pusat Bandar Damansara,0
KG14,Semantan,KG13,Pusat Bandar Damansara,1.1
KG15,Muzium Negara,KG13,Pusat Bandar Damansara,1.8
KG16,Pasar Seni (SBK),KG13,Pusat Bandar Damansara,2.1
KG17,Merdeka,KG13,Pusat Bandar Damansara,2.2
KG18A,Bukit Bintang,KG13,Pusat Bandar Damansara,2.5
KG20,Tun Razak Exchange (TRX),KG13,Pusat Bandar Damansara,2.8
KG21,Cochrane,KG13,Pusat Bandar Damansara,2.8
KG22,Maluri (SBK),KG13,Pusat Bandar Damansara,3
KG23,Taman Pertama,KG13,Pusat Bandar Damansara,3.3
KG24,Taman Midah,KG13,Pusat Bandar Damansara,3.5
KG25,Taman Mutiara,KG13,Pusat Bandar Damansara,3.3
KG26,Taman Connaught,KG13,Pusat Bandar Damansara,3.5
KG27,Taman Suntex,KG13,Pusat Bandar Damansara,3.3
KG28,Sri Raya,KG13,Pusat Bandar Damansara,3.5
KG29,Bandar Tun Hussein Onn,KG13,Pusat Bandar Damansara,3.7
KG30,Batu 11 Cheras,KG13,Pusat Bandar Damansara,3.8
KG31,Bukit Dukung,KG13,Pusat Bandar Damansara,3.2
KG33,Sungai Jernih,KG13,Pusat Bandar Damansara,3.5
KG34,Stadium Kajang,KG13,Pusat Bandar Damansara,3.6
KG35,Kajang,KG13,Pusat Bandar Damansara,3.7
KJ1,Gombak,KG14,Semantan,4.4
KJ2,Taman Melati,KG14,Semantan,4.2
KJ3,Wangsa Maju,KG14,Semantan,4.2
KJ4,Sri Rampai,KG14,Semantan,4
KJ5,Setiawangsa,KG14,Semantan,3.9
KJ6,Jelatek,KG14,Semantan,3.7
KJ7,Dato' Keramat,KG14,Semantan,3.6
KJ8,Damai,KG14,Semantan,3.4
KJ9,Ampang Park,KG14,Semantan,3.2
KJ10,KLCC,KG14,Semantan,3
KJ11,Kampung Baru,KG14,Semantan,2.7
KJ12,Dang Wangi,KG14,Semantan,2.4
KJ13,Masjid Jamek (KJL),KG14,Semantan,2.1
KJ14,Pasar Seni (KJL),KG14,Semantan,1.9
KJ15,KL Sentral (KJL),KG14,Semantan,2.2
KJ16,Bangsar,KG14,Semantan,2.5
KJ17,Abdullah Hukum,KG14,Semantan,2.8
KJ18,Kerinchi,KG14,Semantan,3
KJ19,Universiti,KG14,Semantan,3.2
KJ20,Taman Jaya,KG14,Semantan,3.7
KJ21,Asia Jaya,KG14,Semantan,3.9
KJ22,Taman Paramount,KG14,Semantan,3.8
KJ23,Taman Bahagia,KG14,Semantan,4.1
KJ24,Kelana Jaya,KG14,Semantan,4.2
KJ25,Lembah Subang,KG14,Semantan,4.1
KJ26,Ara Damansara,KG14,Semantan,4.2
KJ27,Glenmarie,KG14,Semantan,4.4
KJ28,Subang Jaya,KG14,Semantan,4.7
KJ29,SS 15,KG14,Semantan,4.3
KJ30,SS 18,KG14,Semantan,4.4
KJ31,USJ 7 (KJL),KG14,Semantan,4.7
KJ32,Taipan,KG14,Semantan,4.8
KJ33,Wawasan,KG14,Semantan,4.2
KJ34,USJ 21,KG14,Semantan,4.3
KJ35,Alam Megah,KG14,Semantan,4.5
KJ36,Subang Alam,KG14,Semantan,4.6
KJ37,Putra Heights (KJL),KG14,Semantan,4.7
KG4,Sungai Buloh,KG14,Semantan,3.4
KG5,Kampung Selamat,KG14,Semantan,3.3
KG5A,Kwasa Damansara,KG14,Semantan,3.5
KG6,Kwasa Sentral,KG14,Semantan,3.3
KG7,Kota Damansara,KG14,Semantan,3.2
KG8,Surian,KG14,Semantan,2.9
KG9,Mutiara Damansara,KG14,Semantan,2.8
KG10,Bandar Utama,KG14,Semantan,2.5
KG12,TTDI,KG14,Semantan,2.1
KG12A,Phileo Damansara,KG14,Semantan,1.8
KG13,Pusat Bandar Damansara,KG14,Semantan,1.1
KG14,Semantan,KG14,Semantan,0
KG15,Muzium Negara,KG14,Semantan,1.7
KG16,Pasar Seni (SBK),KG14,Semantan,1.9
KG17,Merdeka,KG14,Semantan,2
KG18A,Bukit Bintang,KG14,Semantan,2.3
KG20,Tun Razak Exchange (TRX),KG14,Semantan,2.6
KG21,Cochrane,KG14,Semantan,2.6
KG22,Maluri (SBK),KG14,Semantan,2.8
KG23,Taman Pertama,KG14,Semantan,3.1
KG24,Taman Midah,KG14,Semantan,3.3
KG25,Taman Mutiara,KG14,Semantan,3.1
KG26,Taman Connaught,KG14,Semantan,3.4
KG27,Taman Suntex,KG14,Semantan,3.7
KG28,Sri Raya,KG14,Semantan,3.3
KG29,Bandar Tun Hussein Onn,KG14,Semantan,3.5
KG30,Batu 11 Cheras,KG14,Semantan,3.6
KG31,Bukit Dukung,KG14,Semantan,3.1
KG33,Sungai Jernih,KG14,Semantan,3.4
KG34,Stadium Kajang,KG14,Semantan,3.5
KG35,Kajang,KG14,Semantan,3.6
KJ1,Gombak,KG15,Muzium Negara,3.7
KJ2,Taman Melati,KG15,Muzium Negara,3.5
KJ3,Wangsa Maju,KG15,Muzium Negara,3.6
KJ4,Sri Rampai,KG15,Muzium Negara,3.4
KJ5,Setiawangsa,KG15,Muzium Negara,3.2
KJ6,Jelatek,KG15,Muzium Negara,3
KJ7,Dato' Keramat,KG15,Muzium Negara,2.8
KJ8,Damai,KG15,Muzium Negara,2.6
KJ9,Ampang Park,KG15,Muzium Negara,2.4
KJ10,KLCC,KG15,Muzium Negara,2.2
KJ11,Kampung Baru,KG15,Muzium Negara,2
KJ12,Dang Wangi,KG15,Muzium Negara,1.8
KJ13,Masjid Jamek (KJL),KG15,Muzium Negara,1.4
KJ14,Pasar Seni (KJL),KG15,Muzium Negara,1.2
KJ15,KL Sentral (KJL),KG15,Muzium Negara,1.5
KJ16,Bangsar,KG15,Muzium Negara,1.8
KJ17,Abdullah Hukum,KG15,Muzium Negara,2.1
KJ18,Kerinchi,KG15,Muzium Negara,2.2
KJ19,Universiti,KG15,Muzium Negara,2.4
KJ20,Taman Jaya,KG15,Muzium Negara,3
KJ21,Asia Jaya,KG15,Muzium Negara,3.2
KJ22,Taman Paramount,KG15,Muzium Negara,3.1
KJ23,Taman Bahagia,KG15,Muzium Negara,3.4
KJ24,Kelana Jaya,KG15,Muzium Negara,3.6
KJ25,Lembah Subang,KG15,Muzium Negara,3.4
KJ26,Ara Damansara,KG15,Muzium Negara,3.5
KJ27,Glenmarie,KG15,Muzium Negara,3.7
KJ28,Subang Jaya,KG15,Muzium Negara,4
KJ29,SS 15,KG15,Muzium Negara,3.6
KJ30,SS 18,KG15,Muzium Negara,3.7
KJ31,USJ 7 (KJL),KG15,Muzium Negara,4
KJ32,Taipan,KG15,Muzium Negara,4.1
KJ33,Wawasan,KG15,Muzium Negara,3.5
